ID,TYPE,MODEL,BATTERY,BATTERYLIFE,HARDDISK,HARDDISKLIFE,PROCESSOR,PROCESSORLIFE,COOLINGFAN,COOLINGFANLIFE,sum,dailyuse
1610110401,Home,H2,3500,28,4500,9,3200,33,400,29,99,5
1410118494,Gaming,G1,5000,11,6000,13,5200,18,500,23,65,8
1410118911,Gaming,G1,5000,4,6000,18,5200,13,500,31,66,8
1610110404,Home,H1,2500,13,3000,25,2200,23,300,25,86,6
1610110405,Student,S1,1500,11,4500,49,2500,14,350,20,94,5
1610110406,Student,S3,3500,37,8000,42,4150,26,600,31,136,4
1410119270,Gaming,G1,5000,16,6000,23,5200,21,500,28,88,6
1610110408,Office,O2,3800,32,5000,35,4400,25,450,27,119,4
1610110409,Student,S1,1500,12,4500,21,2500,16,350,23,72,7
1610110410,Student,S2,2500,22,7000,28,3500,19,500,30,99,5
1610110411,Office,O2,3800,33,5000,21,4400,23,450,27,104,5
1610110412,Student,S1,1500,11,4500,29,2500,14,350,26,80,6
1410119460,Gaming,G1,5000,7,6000,53,5200,19,500,28,107,5
1610110414,Student,S3,3500,36,8000,19,4150,28,600,41,124,4
1610110415,Student,S3,3500,39,8000,41,4150,25,600,34,139,4
1310111148,Gaming,G1,5000,5,6000,17,5200,18,500,28,68,7
1310111189,Gaming,G1,5000,6,6000,38,5200,20,500,25,89,6
1610110418,Student,S2,2500,21,7000,33,3500,20,500,28,102,5
1310111892,Gaming,G1,5000,13,6000,17,5200,17,500,25,72,7
1610110420,Home,H3,4500,39,5500,10,4300,36,550,40,125,4
1610110421,Office,O2,3800,31,5000,48,4400,25,450,26,130,4
1610110422,Office,O3,4500,47,6500,33,5500,30,600,30,140,4
1610110423,Home,H3,4500,39,5500,19,4300,35,550,34,127,4
1610110424,Home,H2,3500,34,4500,21,3200,29,400,33,117,4
1610110425,Office,O3,4500,42,6500,49,5500,30,600,34,155,3
1310112021,Gaming,G1,5000,6,6000,43,5200,19,500,25,93,5
1610110427,Office,O1,3000,13,4000,9,3700,22,350,20,64,8
1310112443,Gaming,G1,5000,10,6000,16,5200,16,500,29,71,7
1610110429,Office,O1,3000,14,4000,28,3700,24,350,21,87,6
1610110430,Office,O2,3800,27,5000,10,4400,28,450,33,98,5
1610110431,Student,S2,2500,27,7000,42,3500,21,500,28,118,4
1610110432,Home,H2,3500,35,4500,52,3200,28,400,30,145,3
1610110433,Student,S2,2500,25,7000,28,3500,23,500,27,103,5
1310115345,Gaming,G1,5000,8,6000,24,5200,24,500,26,82,6
1610110435,Student,S2,2500,27,7000,51,3500,20,500,29,127,4
1610110436,Home,H1,2500,15,3000,10,2200,27,300,30,82,6
1610110437,Office,O3,4500,42,6500,32,5500,25,600,37,136,4
1310115482,Gaming,G1,5000,14,6000,38,5200,17,500,24,93,5
1610110439,Student,S3,3500,41,8000,51,4150,26,600,36,154,3
1610110440,Office,O2,3800,37,5000,51,4400,24,450,27,139,4
1610110441,Home,H2,3500,38,4500,10,3200,29,400,30,107,5
1610110442,Student,S3,3500,36,8000,26,4150,25,600,32,119,4
1610110443,Home,H1,2500,15,3000,14,2200,31,300,25,85,6
1610110444,Student,S1,1500,10,4500,15,2500,13,350,27,65,8
1610110445,Home,H2,3500,28,4500,7,3200,28,400,36,99,5
1210110016,Gaming,G1,5000,8,6000,16,5200,20,500,28,72,7
1210111764,Gaming,G1,5000,11,6000,20,5200,17,500,24,72,7
1610110448,Student,S3,3500,38,8000,47,4150,25,600,29,139,4
1610110449,Home,H2,3500,41,4500,47,3200,32,400,33,153,3
1610110450,Student,S1,1500,12,4500,7,2500,15,350,20,54,9
1610110451,Office,O1,3000,13,4000,28,3700,15,350,24,80,6
1210111788,Gaming,G1,5000,5,6000,22,5200,20,500,29,76,7
1210112320,Gaming,G1,5000,12,6000,8,5200,19,500,23,62,8
1610110454,Office,O1,3000,14,4000,28,3700,18,350,20,80,6
1610110455,Student,S2,2500,28,7000,20,3500,17,500,23,88,6
1210115391,Gaming,G1,5000,8,6000,39,5200,21,500,31,99,5
1610110457,Home,H1,2500,17,3000,42,2200,22,300,27,108,5
1610110458,Office,O1,3000,10,4000,33,3700,24,350,22,89,6
1610110459,Office,O1,3000,14,4000,37,3700,20,350,22,93,5
1610110460,Office,O3,4500,40,6500,21,5500,26,600,37,124,4
1610110461,Office,O1,3000,13,4000,15,3700,23,350,23,74,7
1610110462,Student,S2,2500,27,7000,11,3500,21,500,30,89,6
1610110463,Home,H3,4500,47,5500,53,4300,33,550,40,173,3
1210117635,Gaming,G1,5000,12,6000,26,5200,20,500,30,88,6
1610110465,Office,O1,3000,14,4000,19,3700,24,350,20,77,6
1610110466,Office,O2,3800,30,5000,36,4400,20,450,34,120,4
1610110467,Home,H3,4500,47,5500,36,4300,35,550,32,150,3
1610110468,Home,H1,2500,17,3000,25,2200,28,300,25,95,5
1610110469,Office,O3,4500,44,6500,42,5500,26,600,37,149,3
1610110470,Office,O1,3000,13,4000,18,3700,20,350,23,74,7
1610110471,Office,O3,4500,45,6500,39,5500,32,600,39,155,3
1610110472,Student,S2,2500,24,7000,25,3500,23,500,27,99,5
1110113425,Gaming,G1,5000,9,6000,20,5200,21,500,27,77,6
1110113883,Gaming,G1,5000,11,6000,45,5200,21,500,25,102,5
1610110475,Student,S1,1500,10,4500,16,2500,13,350,23,62,8
1610110476,Student,S3,3500,37,8000,12,4150,25,600,30,104,5
1610110477,Student,S2,2500,24,7000,52,3500,19,500,27,122,4
1110114556,Gaming,G1,5000,9,6000,49,5200,16,500,29,103,5
1610110479,Office,O3,4500,35,6500,50,5500,23,600,40,148,3
1110116062,Gaming,G1,5000,9,6000,16,5200,20,500,30,75,7
1610110481,Home,H2,3500,36,4500,30,3200,30,400,30,126,4
1610110482,Home,H2,3500,31,4500,44,3200,33,400,31,139,4
1110119080,Gaming,G1,5000,5,6000,20,5200,15,500,27,67,7
1610110484,Home,H3,4500,46,5500,31,4300,42,550,48,167,3
1610110485,Student,S1,1500,13,4500,13,2500,15,350,24,65,8
1610110486,Student,S1,1500,10,4500,37,2500,14,350,23,84,6
1610110711,Gaming,G1,5000,12,6000,53,5200,17,500,23,105,5
1610110488,Office,O3,4500,46,6500,51,5500,27,600,40,164,3
1610110489,Office,O2,3800,27,5000,22,4400,24,450,32,105,5
1610111655,Gaming,G1,5000,7,6000,47,5200,16,500,34,104,5
1610112225,Gaming,G1,5000,9,6000,12,5200,20,500,30,71,7
1610113553,Gaming,G1,5000,6,6000,24,5200,20,500,31,81,6
1610110493,Office,O3,4500,43,6500,8,5500,27,600,40,118,4
1610110494,Student,S1,1500,11,4500,21,2500,16,350,22,70,7
1610113790,Gaming,G1,5000,12,6000,26,5200,21,500,28,87,6
1610110496,Office,O2,3800,31,5000,25,4400,23,450,26,105,5
1610114452,Gaming,G1,5000,10,6000,14,5200,18,500,23,65,8
1610114581,Gaming,G1,5000,14,6000,35,5200,22,500,25,96,5
1610110499,Office,O3,4500,43,6500,36,5500,30,600,38,147,3
1610110500,Student,S3,3500,39,8000,19,4150,29,600,31,118,4
1610110501,Office,O1,3000,13,4000,44,3700,25,350,23,105,5
1610110502,Office,O2,3800,31,5000,51,4400,17,450,27,126,4
1610115774,Gaming,G1,5000,7,6000,51,5200,14,500,25,97,5
1610110504,Home,H3,4500,51,5500,38,4300,42,550,40,171,3
1610110505,Office,O2,3800,32,5000,34,4400,25,450,27,118,4
1610110506,Home,H3,4500,45,5500,22,4300,35,550,36,138,4
1610110507,Student,S2,2500,22,7000,27,3500,21,500,26,96,5
1610110508,Office,O1,3000,16,4000,11,3700,22,350,21,70,7
1610110509,Home,H2,3500,32,4500,20,3200,35,400,36,123,4
1610110510,Home,H3,4500,56,5500,23,4300,36,550,40,155,3
1610116625,Gaming,G1,5000,5,6000,40,5200,21,500,25,91,5
1610110512,Student,S3,3500,38,8000,38,4150,23,600,33,132,4
1610117428,Gaming,G1,5000,11,6000,19,5200,20,500,24,74,7
1610117758,Gaming,G1,5000,7,6000,31,5200,18,500,31,87,6
1610110515,Student,S1,1500,12,4500,45,2500,17,350,28,102,5
1610110516,Home,H2,3500,33,4500,16,3200,30,400,32,111,5
1610110517,Office,O2,3800,27,5000,28,4400,22,450,33,110,5
1610110518,Home,H3,4500,54,5500,28,4300,39,550,36,157,3
1610118152,Gaming,G1,5000,6,6000,28,5200,15,500,27,76,7
1610110520,Student,S1,1500,9,4500,22,2500,14,350,25,70,7
1610110521,Office,O3,4500,43,6500,30,5500,30,600,31,134,4
1610110522,Student,S2,2500,26,7000,26,3500,18,500,31,101,5
1610110523,Home,H3,4500,41,5500,19,4300,33,550,42,135,4
1610110524,Office,O3,4500,40,6500,7,5500,28,600,39,114,4
1610110525,Office,O1,3000,14,4000,21,3700,20,350,19,74,7
1610110526,Home,H2,3500,34,4500,50,3200,30,400,32,146,3
1610118397,Gaming,G1,5000,13,6000,20,5200,19,500,26,78,6
1610110528,Home,H1,2500,15,3000,53,2200,31,300,23,122,4
1610110529,Student,S3,3500,35,8000,22,4150,25,600,36,118,4
1510113011,Gaming,G1,5000,15,6000,45,5200,20,500,29,109,5
1610110531,Office,O1,3000,13,4000,31,3700,20,350,20,84,6
1610110532,Student,S1,1500,9,4500,15,2500,16,350,26,66,8
1610110533,Student,S2,2500,18,7000,28,3500,20,500,32,98,5
1510114369,Gaming,G1,5000,7,6000,42,5200,19,500,35,103,5
1610110535,Home,H2,3500,30,4500,47,3200,34,400,28,139,4
1610110536,Home,H3,4500,51,5500,26,4300,41,550,44,162,3
1610110537,Office,O3,4500,37,6500,39,5500,30,600,37,143,3
1610110538,Student,S2,2500,23,7000,20,3500,21,500,21,85,6
1510114969,Gaming,G1,5000,10,6000,24,5200,20,500,27,81,6
1510116420,Gaming,G1,5000,5,6000,38,5200,18,500,27,88,6
1610110541,Student,S1,1500,13,4500,32,2500,17,350,23,85,6
1610110542,Student,S2,2500,29,7000,18,3500,25,500,32,104,5
1610110543,Student,S2,2500,23,7000,35,3500,19,500,29,106,5
1610110544,Home,H2,3500,34,4500,30,3200,36,400,32,132,4
1610110545,Home,H1,2500,16,3000,17,2200,29,300,25,87,6
1610110546,Office,O3,4500,45,6500,21,5500,32,600,36,134,4
1610110547,Office,O1,3000,12,4000,17,3700,22,350,22,73,7
1510117954,Gaming,G1,5000,7,6000,28,5200,18,500,25,78,6
1610110549,Office,O2,3800,29,5000,49,4400,23,450,27,128,4
1610110550,Home,H2,3500,36,4500,52,3200,28,400,30,146,3
1510119039,Gaming,G1,5000,11,6000,8,5200,19,500,26,64,8
1610110552,Office,O1,3000,14,4000,8,3700,21,350,20,63,8
1610110553,Student,S3,3500,36,8000,39,4150,26,600,33,134,4
1610110554,Home,H2,3500,36,4500,28,3200,25,400,25,114,4
1510122016,Gaming,G1,5000,5,6000,21,5200,19,500,25,70,7
1610110556,Home,H1,2500,14,3000,20,2200,28,300,23,85,6
1610110557,Home,H2,3500,36,4500,24,3200,29,400,33,122,4
1610110558,Student,S2,2500,22,7000,17,3500,20,500,25,84,6
1610110559,Student,S2,2500,26,7000,21,3500,23,500,30,100,5
1610110560,Student,S2,2500,23,7000,40,3500,20,500,34,117,4
1410110666,Gaming,G1,5000,3,6000,38,5200,17,500,29,87,6
1610110562,Home,H3,4500,56,5500,27,4300,41,550,41,165,3
1610110563,Home,H2,3500,39,4500,52,3200,32,400,33,156,3
1410110868,Gaming,G1,5000,6,6000,8,5200,18,500,26,58,9
1410111766,Gaming,G1,5000,13,6000,42,5200,21,500,31,107,5
1410112849,Gaming,G1,5000,9,6000,48,5200,19,500,27,103,5
1610110567,Student,S2,2500,25,7000,17,3500,14,500,36,92,5
1610110568,Student,S3,3500,34,8000,40,4150,25,600,32,131,4
1610110569,Office,O3,4500,40,6500,32,5500,30,600,33,135,4
1410113413,Gaming,G1,5000,7,6000,7,5200,20,500,28,62,8
1610110571,Home,H2,3500,31,4500,32,3200,28,400,37,128,4
1610110572,Student,S2,2500,26,7000,39,3500,19,500,27,111,5
1610110573,Home,H1,2500,14,3000,25,2200,29,300,27,95,5
1410114116,Gaming,G1,5000,10,6000,13,5200,15,500,32,70,7
1610110575,Student,S3,3500,38,8000,19,4150,27,600,36,120,4
1610110576,Student,S1,1500,12,4500,12,2500,12,350,23,59,8
1610110577,Student,S2,2500,26,7000,44,3500,22,500,25,117,4
1410115700,Gaming,G1,5000,11,6000,45,5200,18,500,25,99,5
1410115954,Gaming,G1,5000,11,6000,51,5200,20,500,31,113,4
1610110580,Office,O3,4500,42,6500,45,5500,23,600,42,152,3
1610110581,Office,O1,3000,17,4000,33,3700,21,350,24,95,5
1610110582,Home,H3,4500,43,5500,52,4300,34,550,36,165,3
1610110583,Home,H1,2500,14,3000,30,2200,20,300,22,86,6
1610110584,Home,H2,3500,38,4500,16,3200,29,400,29,112,4
1610110585,Home,H1,2500,15,3000,19,2200,24,300,28,86,6
1610110586,Student,S2,2500,28,7000,20,3500,20,500,24,92,5
1410116573,Gaming,G1,5000,9,6000,22,5200,19,500,30,80,6
1610110588,Office,O3,4500,45,6500,42,5500,33,600,32,152,3
1610110589,Office,O1,3000,13,4000,28,3700,19,350,20,80,6
1410116884,Gaming,G1,5000,14,6000,49,5200,18,500,30,111,5
1610110591,Office,O3,4500,46,6500,49,5500,35,600,30,160,3
1610110592,Home,H2,3500,36,4500,24,3200,28,400,34,122,4
1610110593,Home,H3,4500,40,5500,16,4300,44,550,37,137,4
1610110594,Home,H3,4500,38,5500,46,4300,45,550,38,167,3
1610110595,Office,O2,3800,25,5000,36,4400,22,450,27,110,5
1410117384,Gaming,G1,5000,9,6000,42,5200,18,500,23,92,5
1610110597,Home,H2,3500,37,4500,17,3200,36,400,30,120,4
1310111073,Gaming,G1,5000,7,6000,42,5200,19,500,25,93,5
1610110599,Home,H3,4500,46,5500,36,4300,40,550,39,161,3
1610110600,Student,S3,3500,38,8000,16,4150,28,600,36,118,4
1310112372,Gaming,G1,5000,8,6000,16,5200,19,500,27,70,7
1610110602,Office,O2,3800,32,5000,14,4400,21,450,35,102,5
1610110603,Office,O3,4500,39,6500,40,5500,24,600,35,138,4
1610110604,Home,H3,4500,48,5500,50,4300,45,550,42,185,3
1310113411,Gaming,G1,5000,11,6000,36,5200,16,500,30,93,5
1610110606,Office,O1,3000,15,4000,14,3700,17,350,19,65,8
1310114103,Gaming,G1,5000,8,6000,46,5200,16,500,25,95,5
1310116014,Gaming,G1,5000,17,6000,22,5200,20,500,26,85,6
1210110268,Gaming,G1,5000,8,6000,10,5200,19,500,24,61,8
1610110610,Office,O1,3000,14,4000,36,3700,24,350,17,91,5
1610110611,Student,S2,2500,26,7000,27,3500,18,500,30,101,5
1610110612,Home,H1,2500,17,3000,49,2200,28,300,22,116,4
1610110613,Home,H2,3500,36,4500,26,3200,25,400,31,118,4
1610110614,Student,S1,1500,10,4500,24,2500,15,350,25,74,7
1610110615,Home,H2,3500,36,4500,10,3200,32,400,28,106,5
1610110616,Home,H2,3500,38,4500,50,3200,27,400,24,139,4
1610110617,Home,H1,2500,14,3000,27,2200,26,300,25,92,5
1610110618,Student,S2,2500,26,7000,14,3500,19,500,28,87,6
1210111992,Gaming,G1,5000,12,6000,48,5200,17,500,27,104,5
1610110620,Office,O3,4500,41,6500,26,5500,30,600,42,139,4
1210113283,Gaming,G1,5000,5,6000,30,5200,15,500,24,74,7
1610110622,Student,S2,2500,27,7000,32,3500,18,500,27,104,5
1610110623,Student,S1,1500,10,4500,26,2500,11,350,20,67,7
1610110624,Student,S2,2500,23,7000,38,3500,22,500,26,109,5
1210114245,Gaming,G1,5000,8,6000,52,5200,14,500,25,99,5
1610110626,Student,S3,3500,39,8000,15,4150,25,600,35,114,4
1610110627,Office,O1,3000,16,4000,10,3700,27,350,23,76,7
1610110628,Office,O1,3000,12,4000,18,3700,22,350,20,72,7
1610110629,Office,O3,4500,43,6500,43,5500,29,600,32,147,3
1110111041,Gaming,G1,5000,10,6000,41,5200,21,500,26,98,5
1610110631,Home,H1,2500,12,3000,45,2200,26,300,26,109,5
1610110632,Office,O2,3800,35,5000,8,4400,17,450,30,90,6
1610110633,Student,S3,3500,37,8000,49,4150,25,600,30,141,4
1610110634,Student,S2,2500,23,7000,10,3500,25,500,29,87,6
1110117182,Gaming,G1,5000,7,6000,14,5200,21,500,21,63,8
1610110636,Office,O1,3000,14,4000,22,3700,29,350,21,86,6
1610110637,Home,H3,4500,56,5500,21,4300,22,550,38,137,4
1610110638,Home,H1,2500,16,3000,53,2200,23,300,24,116,4
1610110639,Office,O2,3800,36,5000,13,4400,30,450,27,106,5
1610110640,Student,S3,3500,44,8000,44,4150,39,600,35,162,3
1610110641,Student,S1,1500,13,4500,10,2500,40,350,23,86,6
1610110642,Home,H3,4500,45,5500,24,4300,21,550,41,131,4
1610110643,Home,H3,4500,56,5500,29,4300,19,550,35,139,4
1610110644,Student,S1,1500,10,4500,7,2500,42,350,25,84,6
1610110645,Student,S3,3500,39,8000,37,4150,38,600,32,146,3
1610110646,Home,H2,3500,32,4500,52,3200,42,400,32,158,3
1610110647,Home,H1,2500,15,3000,36,2200,22,300,24,97,5
1110118540,Gaming,G1,5000,3,6000,26,5200,37,500,26,92,5
1610110649,Office,O3,4500,50,6500,50,5500,37,600,34,171,3
1610110650,Home,H2,3500,31,4500,21,3200,31,400,34,117,4
1610110651,Home,H1,2500,14,3000,33,2200,21,300,26,94,5
1610110652,Office,O3,4500,35,6500,19,5500,36,600,41,131,4
1610110653,Home,H3,4500,50,5500,16,4300,39,550,40,145,3
1610110654,Office,O3,4500,32,6500,48,5500,33,600,30,143,3
1610110655,Student,S1,1500,8,4500,41,2500,25,350,24,98,5
1610110656,Office,O1,3000,10,4000,9,3700,39,350,22,80,6
1610110657,Home,H2,3500,30,4500,13,3200,26,400,35,104,5
1610110658,Office,O3,4500,41,6500,18,5500,20,600,34,113,4
1110119166,Gaming,G1,5000,11,6000,25,5200,20,500,26,82,6
1610110660,Office,O2,3800,33,5000,49,4400,23,450,26,131,4
1610110661,Student,S1,1500,13,4500,42,2500,29,350,22,106,5
1610110662,Home,H2,3500,36,4500,23,3200,31,400,35,125,4
1610110663,Office,O2,3800,28,5000,35,4400,33,450,28,124,4
1610110090,Gaming,G1,5000,7,6000,21,5200,17,500,28,73,7
1610110665,Home,H3,4500,52,5500,28,4300,14,550,42,136,4
1610110679,Gaming,G1,5000,8,6000,21,5200,30,500,30,89,6
1610110667,Student,S1,1500,12,4500,29,2500,33,350,25,99,5
1610111701,Gaming,G1,5000,15,6000,53,5200,36,500,27,131,4
1610110669,Office,O3,4500,46,6500,19,5500,40,600,34,139,4
1610110670,Office,O3,4500,39,6500,41,5500,32,600,34,146,3
1610113808,Gaming,G1,5000,10,6000,17,5200,43,500,34,104,5
1610110672,Office,O3,4500,40,6500,38,5500,21,600,41,140,4
1610113993,Gaming,G1,5000,11,6000,33,5200,22,500,27,93,5
1610110674,Home,H1,2500,15,3000,17,2200,26,300,32,90,6
1610114976,Gaming,G1,5000,9,6000,10,5200,37,500,28,84,6
1610115680,Gaming,G1,5000,7,6000,48,5200,28,500,26,109,5
1610110677,Office,O3,4500,37,6500,33,5500,14,600,37,121,4
1610116734,Gaming,G1,5000,9,6000,19,5200,34,500,26,88,6
1610117651,Gaming,G1,5000,6,6000,21,5200,31,500,30,88,6
1610110680,Office,O3,4500,39,6500,49,5500,21,600,32,141,4
1510111248,Gaming,G1,5000,6,6000,43,5200,29,500,26,104,5
1610110682,Home,H2,3500,33,4500,9,3200,16,400,34,92,5
1610110683,Student,S3,3500,36,8000,16,4150,16,600,36,104,5
1510111621,Gaming,G1,5000,11,6000,28,5200,35,500,26,100,5
1510113545,Gaming,G1,5000,9,6000,10,5200,15,500,28,62,8
1510114561,Gaming,G1,5000,11,6000,42,5200,19,500,26,98,5
1610110687,Student,S2,2500,20,7000,52,3500,14,500,30,116,4
1610110688,Student,S3,3500,41,8000,28,4150,15,600,34,118,4
1610110689,Student,S3,3500,38,8000,24,4150,32,600,35,129,4
1510115047,Gaming,G1,5000,15,6000,51,5200,20,500,24,110,5
1610110691,Student,S1,1500,12,4500,10,2500,32,350,20,74,7
1510115419,Gaming,G1,5000,12,6000,32,5200,25,500,29,98,5
1610110693,Home,H1,2500,14,3000,38,2200,39,300,25,116,4
1610110694,Office,O2,3800,27,5000,51,4400,19,450,31,128,4
1610110695,Student,S3,3500,31,8000,51,4150,41,600,34,157,3
1610110696,Student,S3,3500,41,8000,10,4150,41,600,31,123,4
1610110697,Student,S3,3500,38,8000,26,4150,17,600,31,112,4
1610110698,Student,S2,2500,27,7000,14,3500,36,500,29,106,5
1610110699,Home,H3,4500,41,5500,15,4300,23,550,42,121,4
1610110700,Home,H2,3500,31,4500,7,3200,23,400,32,93,5
1610110701,Student,S1,1500,12,4500,16,2500,34,350,26,88,6
1610110702,Home,H3,4500,42,5500,20,4300,15,550,44,121,4
1610110703,Home,H1,2500,15,3000,47,2200,40,300,28,130,4
1510115550,Gaming,G1,5000,12,6000,47,5200,27,500,24,110,5
1610110705,Office,O3,4500,43,6500,7,5500,31,600,42,123,4
1610110706,Home,H2,3500,41,4500,28,3200,24,400,35,128,4
1610110707,Student,S3,3500,38,8000,22,4150,41,600,29,130,4
1610110708,Office,O1,3000,15,4000,8,3700,29,350,21,73,7
1510118492,Gaming,G1,5000,7,6000,28,5200,34,500,22,91,5
1610110710,Home,H3,4500,46,5500,20,4300,24,550,46,136,4
1510120061,Gaming,G1,5000,11,6000,39,5200,31,500,26,107,5
1610110712,Home,H3,4500,38,5500,42,4300,25,550,43,148,3
1610110713,Student,S2,2500,26,7000,33,3500,34,500,29,122,4
1610110714,Student,S2,2500,28,7000,37,3500,15,500,27,107,5
1410110314,Gaming,G1,5000,14,6000,21,5200,19,500,25,79,6
1610110716,Student,S3,3500,41,8000,15,4150,43,600,39,138,4
1610110717,Office,O2,3800,30,5000,11,4400,20,450,28,89,6
1610110718,Office,O3,4500,34,6500,53,5500,16,600,42,145,3
1610110719,Office,O2,3800,25,5000,26,4400,41,450,31,123,4
1610110720,Home,H3,4500,50,5500,19,4300,13,550,40,122,4
1410111417,Gaming,G1,5000,9,6000,36,5200,41,500,25,111,5
1610110722,Student,S2,2500,22,7000,36,3500,34,500,28,120,4
1610110723,Student,S2,2500,22,7000,25,3500,42,500,25,114,4
1610110724,Office,O2,3800,31,5000,42,4400,24,450,23,120,4
1410115876,Gaming,G1,5000,6,6000,18,5200,18,500,23,65,8
1610110726,Office,O2,3800,33,5000,39,4400,43,450,25,140,4
1610110727,Home,H1,2500,15,3000,25,2200,24,300,24,88,6
1610110728,Home,H2,3500,34,4500,20,3200,30,400,32,116,4
1610110729,Home,H2,3500,38,4500,45,3200,38,400,32,153,3
1610110730,Office,O1,3000,16,4000,16,3700,18,350,19,69,7
1610110731,Home,H2,3500,40,4500,12,3200,18,400,37,107,5
1610110732,Home,H2,3500,34,4500,52,3200,41,400,25,152,3
1610110733,Student,S2,2500,27,7000,49,3500,41,500,28,145,3
1610110734,Office,O2,3800,29,5000,50,4400,43,450,33,155,3
1610110735,Office,O2,3800,26,5000,16,4400,33,450,35,110,5
1610110736,Home,H3,4500,43,5500,30,4300,33,550,37,143,3
1610110737,Student,S2,2500,23,7000,44,3500,18,500,26,111,5
1410116526,Gaming,G1,5000,0,6000,20,5200,23,500,25,68,7
1610110739,Student,S1,1500,12,4500,31,2500,16,350,27,86,6
1610110740,Office,O3,4500,35,6500,13,5500,34,600,30,112,4
1610110741,Office,O2,3800,29,5000,37,4400,14,450,27,107,5
1410117168,Gaming,G1,5000,4,6000,53,5200,37,500,24,118,4
1410118332,Gaming,G1,5000,13,6000,51,5200,37,500,27,128,4
1610110744,Home,H2,3500,32,4500,22,3200,19,400,35,108,5
1610110745,Office,O3,4500,46,6500,47,5500,14,600,42,149,3
1610110746,Office,O2,3800,32,5000,12,4400,33,450,26,103,5
1410118550,Gaming,G1,5000,8,6000,24,5200,19,500,25,76,7
1610110748,Office,O1,3000,13,4000,8,3700,37,350,20,78,6
1610110749,Office,O2,3800,32,5000,21,4400,16,450,27,96,5
1610110750,Student,S2,2500,27,7000,26,3500,41,500,24,118,4
1610110751,Student,S2,2500,28,7000,25,3500,30,500,29,112,4
1610110752,Student,S3,3500,39,8000,14,4150,16,600,34,103,5
1610110753,Home,H2,3500,39,4500,35,3200,33,400,32,139,4
1410119068,Gaming,G1,5000,9,6000,36,5200,15,500,24,84,6
1610110755,Home,H3,4500,43,5500,19,4300,31,550,46,139,4
1610110756,Home,H3,4500,51,5500,44,4300,35,550,38,168,3
1610110757,Office,O1,3000,11,4000,51,3700,33,350,20,115,4
1610110758,Office,O3,4500,37,6500,51,5500,32,600,35,155,3
1610110759,Office,O2,3800,32,5000,38,4400,20,450,27,117,4
1410119736,Gaming,G1,5000,9,6000,34,5200,13,500,25,81,6
1410119953,Gaming,G1,5000,9,6000,22,5200,21,500,25,77,6
1610110762,Home,H1,2500,12,3000,27,2200,19,300,25,83,6
1610110763,Office,O3,4500,41,6500,11,5500,21,600,36,109,5
1610110764,Student,S1,1500,11,4500,20,2500,16,350,22,69,7
1610110765,Student,S2,2500,24,7000,23,3500,33,500,24,104,5
1310110113,Gaming,G1,5000,7,6000,40,5200,21,500,27,95,5
1610110767,Home,H3,4500,46,5500,38,4300,26,550,34,144,3
1610110768,Student,S2,2500,22,7000,19,3500,30,500,28,99,5
1610110769,Home,H1,2500,17,3000,31,2200,33,300,25,106,5
1610110770,Home,H3,4500,51,5500,45,4300,21,550,44,161,3
1610110771,Student,S1,1500,11,4500,16,2500,43,350,24,94,5
1610110772,Student,S3,3500,36,8000,28,4150,16,600,35,115,4
1610110773,Student,S3,3500,41,8000,28,4150,22,600,38,129,4
